image,timestamp,input_rate,confidence,absolute_time_from_start,cpu_utility,detection_boxes,model_processing_time,image_processing_time,utility,model
104,2024-12-02T17:51:49.579464,25,0.5117700546979904,201.38794016838077,73.7,2,0.3512277603149414,1.798804521560669,-0.1435172334313392,yolov5x
106,2024-12-02T17:51:50.542337,5,0.952554166316986,202.3508138656616,73.6,1,0.447899580001831,2.758730173110962,-0.4030880033969879,yolov5x
108,2024-12-02T17:51:51.358514,12,0.3709379732608795,203.1669929027557,73.3,1,0.4447474479675293,3.566824197769165,-1.3479431122541428,yolov5l
112,2024-12-02T17:51:52.694207,5,0.9607825875282288,204.50268387794492,55.5,1,0.3038699626922607,4.859543085098267,-1.449380248785019,yolov5m
119,2024-12-02T17:51:54.019919,9,0.8522277474403381,205.82839727401733,75.6,1,0.1099269390106201,5.976328134536743,-2.0620501935482025,yolov5s
125,2024-12-02T17:51:55.012117,11,0.9390692710876464,206.8206009864807,38.9,1,0.173072338104248,6.842277050018311,-2.451603889465332,yolov5n
131,2024-12-02T17:51:55.799923,11,0.6031211316585541,207.6084032058716,43.8,2,0.0494322776794433,7.403892755508423,-2.9003858119249344,yolov5n
147,2024-12-02T17:51:57.250825,9,0.7399106025695801,209.0593008995056,41.4,1,0.1194128990173339,8.472574710845947,-3.366332054138184,yolov5n
157,2024-12-02T17:51:59.406048,8,0.4544763565063476,211.21452045440677,33.5,1,0.1282005310058593,10.137197494506836,-4.591360569000244,yolov5n
161,2024-12-02T17:52:00.404756,4,0.776301920413971,212.21323204040527,59.5,1,0.2551655769348144,10.877629518508911,-4.55066379904747,yolov5n
164,2024-12-02T17:52:01.259978,4,0.5907441973686218,213.0684590339661,30.6,1,0.1086032390594482,11.319721221923828,-4.864488512277603,yolov5n
173,2024-12-02T17:52:03.482531,3,0.6939662098884583,215.29101252555847,27.6,1,0.1675961017608642,12.619726657867432,-5.462880223989487,yolov5n
176,2024-12-02T17:52:04.561326,3,0,216.3698084354401,27.8,0,0.1663029193878173,13.293327808380129,-6.396663904190064,yolov5n
179,2024-12-02T17:52:05.451078,4,0.7492634057998657,217.2595555782318,26.7,1,0.2402014732360839,13.827752351760864,-6.039244472980499,yolov5n
182,2024-12-02T17:52:06.745538,3,0.385024756193161,218.5540199279785,31.4,1,0.2502992153167724,14.734200954437256,-6.924588099122047,yolov5n
186,2024-12-02T17:52:08.584760,3,0.8404960632324219,220.39323544502255,32.3,1,0.255596399307251,16.06962513923645,-7.114564538002014,yolov5n
189,2024-12-02T17:52:09.695861,4,0.8365268707275391,221.5043375492096,26.5,1,0.0619347095489501,16.83445143699646,-7.4989622831344604,yolov5n
192,2024-12-02T17:52:10.557759,3,0.8554803729057312,222.36623191833496,28.7,1,0.1661069393157959,17.251262664794922,-7.697891145944595,yolov5n
195,2024-12-02T17:52:11.897647,3,0.8183269500732422,223.70612621307373,27.0,1,0.1939513683319091,18.14512252807617,-8.163397789001465,yolov5n
198,2024-12-02T17:52:13.588589,3,0.4032491445541382,225.39706945419312,29.5,1,0.2438547611236572,19.379579305648804,-9.238165080547333,yolov5n
199,2024-12-02T17:52:14.055186,4,0.8645248413085938,225.86366486549375,29.2,1,0.2560303211212158,19.662182092666622,-8.898828625679016,yolov5n
201,2024-12-02T17:52:14.798731,4,0.7767265439033508,226.60721278190613,26.4,1,0.2117335796356201,20.190762519836422,-9.207017987966536,yolov5n
203,2024-12-02T17:52:15.911893,4,0.4617317765951156,227.7203769683838,26.5,2,0.2252402305603027,20.97569894790649,-10.00698358565569,yolov5n
